1480546800;1;-1;-1;0.043210283;30399408;2927161;0.3781152;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480546800;2;-1;-1;-1;14668247;4495692;-1;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480546800;3;-1;-1;0.043006532;10735456;39346848;0.30174494;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480546800;4;-1;-1;-1;5569682;7896084;-1;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480546800;7;-1;-1;0.04674534;62552633;11907096;-1;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480546800;8;-1;-1;0.043546468;4092228;12212406;0.26603448;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480546800;13;-1;-1;0.012800593;22034256;18662082;0.4682511;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480546800;14;-1;-1;-1;26482563;34958012;0.16370414;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480546800;27;-1;-1;0.034031343;4591799;3106531;0.15780331;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480546800;32;-1;-1;0.01218425;7615264;0.73274434;-1;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480546800;41;-1;-1;-1;8694656;10075235;-1;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480546800;43;7.52;27.4;0.035661343;6085196;0.7632754;0.34275392;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480546800;44;-1;-1;0.0370825;1296758;24730122;0.07213666;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480546800;46;-1;-1;0.027480781;8439556;-1;0.86526465;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480546800;48;-1;-1;0.034876905;99861;32935333;0.27178693;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480546800;49;4.76;-1;0.041076;1424308;19425359;0.34531152;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480546800;50;-1;-1;0.03328256;8513961;2247846;0.6909111;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480546800;51;-1;-1;0.005251656;1474265;10991166;0.3323838;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480546800;52;-1;-1;-1;30197454;22020495;0.24945809;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480546800;53;-1;-1;-1;24564;18394938;0.39521536;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480546800;54;-1;-1;0.012703813;17649727;-1;0.3998592;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480546800;55;-1;-1;0.014298156;21741955;13586302;-1;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480546800;57;-1;-1;0.001986563;32626217;16410421;0.41401765;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480546800;59;-1;-1;0.025754001;6707002;12212406;0.31518763;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480546800;60;-1;-1;0.034316596;0.57397485;13319155;-1;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480547400;1;-1;-1;0.04293522;27742116;28164861;0.38158932;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480547400;2;-1;-1;-1;133396;43506694;-1;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480547400;3;-1;-1;0.042986155;0.5527165;425526;0.26359913;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480547400;4;-1;-1;-1;47437958;6896193;-1;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480547400;5;-1;-1;0.041952126;19770246;11067493;0.2209229;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480547400;6;-1;-1;-1;27157514;0.54574186;-1;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480547400;7;-1;-1;0.047045875;6839867;12212406;-1;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480547400;8;-1;-1;0.044499;41506886;14158758;0.26283967;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480547400;9;-1;-1;0.035386283;8604308;33278806;-1;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480547400;10;-1;-1;0.038462907;29655366;43125057;-1;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480547400;11;-1;-1;0.040154032;20673723;0.87013394;-1;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480547400;12;-1;-1;0.03718947;37202075;19387194;-1;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480547400;13;-1;-1;0.014812625;22161808;16792059;0.48227865;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480547400;14;-1;-1;-1;23113117;34271061;0.12826431;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480547400;15;-1;-1;-1;3685131;24272158;10896355;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480547400;16;-1;-1;0.003606375;35474834;0.71366245;0.7373669;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480547400;17;-1;-1;0.011262282;8343894;20264962;0.115432635;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480547400;26;-1;-1;0.033063535;89550705;16982876;0.3643146;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480547400;33;-1;-1;-1;9624708;15876127;0.38785678;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480547400;34;-1;-1;-1;10852376;1782248;0.4422037;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480547400;35;-1;-1;-1;12675278;6197796;0.29122648;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480547400;39;-1;-1;-1;23703036;34881685;-1;1;0.1;0.1;0.0001;0.1;0.1;0.0001
1480547400;40;-1;-1;0.0325185;22905848;25989525;-1;1;0.1;0.1;0.0001;0.1;0.1;0.0001
